variant,file,mean_brightness_orig,mean_brightness_enh,mean_brightness_balance,contrast_orig,contrast_enh,entropy_orig,entropy_enh,edge_strength_orig,edge_strength_enh,laplacian_var_orig,laplacian_var_enh,over_exposure_orig,over_exposure_enh,noise_est_orig,noise_est_enh,edge_keep_ratio,ssim_to_original,Q_score
w/o Retinex,D:\A题代码_公式包\clear text\cam137_02-02_10-31.jpeg,0.39076995849609375,0.3879426121711731,0.7053502039475874,0.24034234915950511,0.23325479640981553,7.590137481689453,7.561285972595215,0.419035404920578,0.5243427157402039,3264.773580890441,4897.2064621264535,0.041293797348484845,0.013236860795454546,0.11701632291078568,0.15798047184944153,1.2513089255696894,0.9408797732439872,0.5274681132543743
w/o Retinex,D:\A题代码_公式包\clear text\cam137_03-02_00-28 - .jpeg,0.26110631227493286,0.27996307611465454,0.5090237747539172,0.2588014546539784,0.25738336499537,7.149971961975098,7.279770374298096,0.336468368768692,0.4134436845779419,2639.5894829256586,3762.056140142884,0.046803977272727275,0.015275804924242424,0.09328051656484604,0.1230359673500061,1.2287743367517932,0.9436608061834798,0.44131481174037857
w/o Retinex,D:\A题代码_公式包\clear text\cam137_03-02_00-42 - .jpeg,0.27773404121398926,0.30142942070961,0.5480534921992908,0.24100515088375327,0.24099007862435068,7.297811031341553,7.447519302368164,0.3500159680843353,0.44905564188957214,2546.5657076412303,3677.220195194512,0.04012192234848485,0.019001538825757575,0.09484263509511948,0.12968923151493073,1.2829575226670291,0.930933677604079,0.46083249883299937
w/o Retinex,D:\A题代码_公式包\clear text\cam137_03-02_05-10.jpeg,0.2750415802001953,0.29629188776016235,0.5387125232002952,0.24083952934424777,0.23783659008604321,7.301418304443359,7.4336347579956055,0.28088486194610596,0.3564198911190033,2079.1507130173527,2971.786171248386,0.04346590909090909,0.0123046875,0.07220190763473511,0.09875860065221786,1.268918066201994,0.9386257416253366,0.41987741631771125
w/o Retinex,D:\A题代码_公式包\clear text\cam137_03-02_08-20 - .jpeg,0.40231701731681824,0.3976624011993408,0.723022547635165,0.23640788496964535,0.23228227506755164,7.5371904373168945,7.542379856109619,0.4538218379020691,0.5713038444519043,3626.18482960595,5617.984253459953,0.03818063446969697,0.014959161931818182,0.1279584914445877,0.1734902411699295,1.2588724962423157,0.9405354524751371,0.5584846515419167
w/o Retinex,D:\A题代码_公式包\clear text\cam137_03-02_08-24.jpeg,0.3903328776359558,0.3898279368877411,0.7087780670686201,0.24798827366400827,0.24304928395019607,7.610590934753418,7.612283229827881,0.44996774196624756,0.5526372194290161,3509.7878911543285,5287.131504515752,0.03941169507575758,0.013796164772727272,0.12340570241212845,0.16435302793979645,1.2281706878064693,0.9469004261759337,0.5450420407510242
w/o Retinex,D:\A题代码_公式包\clear text\cam137_03-02_08-41.jpeg,0.39427560567855835,0.38898181915283203,0.7072396711869673,0.23595990623135987,0.2321766298256094,7.54606819152832,7.516017913818359,0.42264699935913086,0.5407619476318359,3379.1840259280875,5277.532551540238,0.03481001420454546,0.013461766098484849,0.11993236839771271,0.16538815200328827,1.279464810382179,0.9364507300145357,0.5441679429255777
w/o Retinex,D:\A题代码_公式包\clear text\cam141_30-01_23-05.jpeg,0.29419952630996704,0.29001036286354065,0.5272915688428012,0.14474321440179047,0.16342187417089055,6.809493064880371,7.070451259613037,0.180241659283638,0.2511976659297943,1716.1407404262634,2342.217927366121,0.008602430555555556,0.007534722222222222,0.051839038729667664,0.07669365406036377,1.393671478194414,0.9333517964174227,0.3654168369863096
w/o Retinex,D:\A题代码_公式包\clear text\cam143_12-02_14-15.jpeg,0.5187085866928101,0.4725954830646515,0.8592645146630027,0.22085557229600436,0.21767185596885624,7.056549072265625,7.096810817718506,0.18860167264938354,0.23398251831531525,1990.8576174490909,2331.453600367887,0.07468039772727272,0.01259765625,0.04387225583195686,0.056251946836709976,1.2406174372311252,0.9650986436703596,0.4159028901924903
w/o Retinex,D:\A题代码_公式包\clear text\cam143_12-02_14-30.jpeg,0.5213236808776855,0.4748932421207428,0.8634422584013505,0.22363836885276248,0.2208324464957925,6.914364337921143,6.977334022521973,0.19754400849342346,0.24618011713027954,2053.75341393547,2416.105437803233,0.09345703125,0.015166311553030304,0.046122945845127106,0.059238072484731674,1.2462038918244818,0.9651395480230274,0.42087707672593616
w/o Retinex,D:\A题代码_公式包\clear text\cam143_12-02_15-18.jpeg,0.5171031951904297,0.47238287329673767,0.8588779514486139,0.225547976432774,0.22248920753092508,6.842679977416992,6.907344818115234,0.19459958374500275,0.24045982956886292,2012.991106752338,2362.1195108948245,0.09985795454545454,0.01504498106060606,0.04518458619713783,0.05772970989346504,1.2356646626196233,0.9662778369420961,0.41445461678711887
w/o Retinex,D:\A题代码_公式包\clear text\cam143_12-02_15-38.jpeg,0.5131589770317078,0.4693194627761841,0.8533081141385165,0.2290845248502164,0.2271677693498373,6.764614105224609,6.8191752433776855,0.20144353806972504,0.24918027222156525,2046.9870665433323,2390.859963125819,0.10254202178030303,0.016767282196969695,0.04581473022699356,0.05835067108273506,1.2369732597446577,0.9647139366120319,0.41617418964290054
w/o Retinex,D:\A题代码_公式包\clear text\cam143_17-02_19-37.jpeg,0.34565305709838867,0.3329275846481323,0.6053228811784224,0.22292216275947518,0.21722700194016414,7.215879917144775,7.201655387878418,0.2061181515455246,0.2543681263923645,1979.0335735366236,2420.8886413342234,0.032652698863636365,0.010978929924242424,0.04926781728863716,0.06482184678316116,1.2340888825213985,0.956795332399592,0.37781326809084503
w/o Retinex,D:\A题代码_公式包\clear text\cam145_31-01_04-13.jpeg,0.32255321741104126,0.3038802742958069,0.5525095896287398,0.1939314004334733,0.1952198915248205,7.264856815338135,7.188797950744629,0.18804095685482025,0.2387571930885315,1667.5369090308477,2020.1621774705952,0.013923413825757576,0.008925189393939393,0.042681317776441574,0.058113083243370056,1.2697084571971455,0.9522135258195541,0.35350276739870334
w/o Retinex,D:\A题代码_公式包\clear text\cam145_31-01_04-26.jpeg,0.3271543085575104,0.30740928649902344,0.5589259754527698,0.19480930971964025,0.19563185156738763,7.261612415313721,7.17839241027832,0.18924719095230103,0.2411142885684967,1657.436375615345,1998.3592006709275,0.014367305871212122,0.00887784090909091,0.042594872415065765,0.05814588814973831,1.274070605919709,0.9504526234239935,0.3553316155568154
w/o Retinex,D:\A题代码_公式包\clear text\cam148_03-02_00-37 - .jpeg,0.29357635974884033,0.2693582773208618,0.4897423224015669,0.17047538666583362,0.1729835033839353,6.983057975769043,6.922107219696045,0.14017142355442047,0.18069502711296082,1546.7994177279372,1736.4329491144936,0.005980705492424242,0.007336055871212121,0.03224494308233261,0.04281938076019287,1.2891003201707578,0.9530813906923502,0.31184992614081425
w/o Retinex,D:\A题代码_公式包\clear text\cam148_03-02_01-45.jpeg,0.28534263372421265,0.2647683322429657,0.48139696771448304,0.17108515782584724,0.17249031018982486,7.021975040435791,6.986605644226074,0.13893134891986847,0.17920814454555511,1506.0896484248544,1684.6924127659302,0.005894886363636363,0.0071703361742424246,0.031451694667339325,0.041735414415597916,1.2899043350968897,0.954285980538805,0.3105776692340138
w/o Retinex,D:\A题代码_公式包\clear text\cam148_03-02_02-21.jpeg,0.34348592162132263,0.3150489032268524,0.5728161876851862,0.19831203856492347,0.1931075956933042,7.257804870605469,7.208006858825684,0.1532960683107376,0.19804032146930695,1528.3390150405069,1736.7191730618717,0.017252604166666668,0.008644057765151515,0.03418131172657013,0.04604257270693779,1.2918813362181147,0.9492595560984534,0.3454765182734109
w/o Retinex,D:\A题代码_公式包\clear text\cam14_02-02_09-48 - .jpeg,0.425413578748703,0.42059221863746643,0.7647131247953934,0.1874083813081124,0.21080925707862794,6.685297012329102,7.197631359100342,0.24754422903060913,0.3425169885158539,2787.047944053786,4596.075445430844,0.0067708333333333336,0.0057233796296296295,0.0826466754078865,0.12322527915239334,1.3836597870859197,0.9383957991205394,0.49990802136122897
w/o Retinex,D:\A题代码_公式包\clear text\cam14_02-02_09-52 - .jpeg,0.42792534828186035,0.42271339893341064,0.7685698162425647,0.1886359274044126,0.210925467172888,6.860334873199463,7.316022872924805,0.25620758533477783,0.3507763147354126,2866.4632240728683,4725.940978043009,0.006750578703703704,0.005607638888888889,0.08510448038578033,0.12572813034057617,1.3691098473745806,0.940538384289778,0.5054891503136276
w/o Retinex,D:\A题代码_公式包\clear text\cam14_03-02_00-13 - .jpeg,0.30258801579475403,0.29263657331466675,0.5320664969357577,0.1455641274132267,0.16442942400336716,6.822500228881836,7.037293434143066,0.1868382692337036,0.2530345022678375,1721.8255004863972,2231.2495370304728,0.011498842592592592,0.011212384259259259,0.050125349313020706,0.0720834955573082,1.354296980869969,0.9399298540297771,0.3563941720999497
w/o Retinex,D:\A题代码_公式包\clear text\cam150_17-02_08-41.jpeg,0.46939927339553833,0.4494799077510834,0.8172361959110606,0.204079329982614,0.20323151238214088,7.552454948425293,7.516114711761475,0.1799762099981308,0.23882430791854858,1502.060490255426,1791.63041461857,0.011268939393939394,0.006273674242424242,0.039373431354761124,0.05421058088541031,1.3269771575817075,0.9561022954237002,0.41875156716183976
w/o Retinex,D:\A题代码_公式包\clear text\cam156_02-02_10-05.jpeg,0.4457707703113556,0.4232100546360016,0.7694728266109119,0.18884048401095635,0.20300047837051372,7.310651779174805,7.450956344604492,0.35388222336769104,0.46621033549308777,4303.19022261978,7386.4001861896695,0.017621527777777778,0.011302083333333334,0.1279313862323761,0.18388693034648895,1.317416661051428,0.9373157843491325,0.5791984633258942
w/o Retinex,D:\A题代码_公式包\clear text\cam156_02-02_20-25 - .jpeg,0.2985530197620392,0.30909159779548645,0.5619847232645208,0.19702557686915426,0.20467531823791693,7.251126289367676,7.361861228942871,0.2582750916481018,0.34216445684432983,2559.1001531955967,3781.0018383242423,0.019748263888888888,0.013978587962962963,0.08123090863227844,0.11620307713747025,1.3248063318505898,0.9340180204664459,0.432859773981054
w/o Retinex,D:\A题代码_公式包\clear text\cam156_03-02_01-16.jpeg,0.2538717985153198,0.26967135071754456,0.4903115467591719,0.1827877997719063,0.1979009522373485,6.981518745422363,7.1776862144470215,0.25883767008781433,0.35042503476142883,2697.1107753541546,4239.278787079905,0.021030092592592593,0.013703703703703704,0.08578383177518845,0.12581123411655426,1.353840872246416,0.9282023623867458,0.43059786771886965
w/o Retinex,D:\A题代码_公式包\clear text\cam156_03-02_03-03.jpeg,0.2815003991127014,0.292976051568985,0.5326837301254272,0.1898937910978054,0.20046887841534589,7.189176082611084,7.321748733520508,0.2639494836330414,0.3594183921813965,2658.427332984696,4124.229492105442,0.018408564814814815,0.013480902777777777,0.08702878654003143,0.1273374855518341,1.3616937685550083,0.9265887556378178,0.4431852340581249
w/o Retinex,D:\A题代码_公式包\clear text\cam156_17-02_07-16 - .jpeg,0.3755209147930145,0.36691802740097046,0.6671236861835825,0.1648085086128659,0.18109589583323957,7.13770055770874,7.3100361824035645,0.2806984782218933,0.39412355422973633,3138.0029372946324,5569.845415608648,0.013995949074074074,0.012375578703703703,0.1015380471944809,0.15378917753696442,1.404081546077196,0.9253228361840045,0.5074075765187713
