scene,mean_brightness_orig,mean_brightness_orig,mean_brightness_orig,mean_brightness_enh,mean_brightness_enh,mean_brightness_enh,contrast_orig,contrast_orig,contrast_orig,contrast_enh,contrast_enh,contrast_enh,entropy_orig,entropy_orig,entropy_orig,entropy_enh,entropy_enh,entropy_enh,edge_strength_orig,edge_strength_orig,edge_strength_orig,edge_strength_enh,edge_strength_enh,edge_strength_enh,over_exposure_orig,over_exposure_orig,over_exposure_orig,over_exposure_enh,over_exposure_enh,over_exposure_enh,edge_keep_ratio,edge_keep_ratio,edge_keep_ratio,ssim_to_original,ssim_to_original,ssim_to_original,Q_score,Q_score,Q_score,q_snow,q_snow,q_snow
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
clear,0.39324335761327855,0.10653910436595783,3318,0.4474923322993348,0.07426814819073323,3318,0.19351168008107503,0.04123699744157385,3318,0.17862486014821408,0.03265506993173441,3318,7.053416452758495,0.3864610521490513,3318,7.072056227236214,0.3592318279816651,3318,0.2553811871933382,0.09085708029090506,3318,0.2926742505122733,0.1013875066144992,3318,0.03139479773154389,0.036710142348228135,3318,0.010957137537330892,0.006664422601117191,3318,1.1539856337664742,0.07499111325329573,3318,0.9332598761468524,0.04476814390644069,3318,0.16861473807950184,0.026690542353028764,3318,0.09041982210300602,0.04655646776613882,3318
heavy,0.42877168656316755,0.10525486557293447,2588,0.44148279753566894,0.08389037431143075,2588,0.16358118137955646,0.0449013629268532,2588,0.1717904724487571,0.03390236951085246,2588,6.6896585776964335,0.6023748880672267,2588,7.209921831694047,0.38398618527923273,2588,0.17283308208046316,0.07454688371157257,2588,0.3614353644308941,0.14668211310953655,2588,0.01320516494964498,0.043327630499482274,2588,0.011607506517046942,0.01591940953109282,2588,2.134167784008519,0.4568699141929346,2588,0.7384581973048152,0.07140603572072804,2588,0.26091854764953276,0.06450913946801218,2588,0.1079693661287589,0.06916731588625662,2588
light,0.41315261961023436,0.07530597442186451,2339,0.4428646509950107,0.0511438487308931,2339,0.2032344456929742,0.04167615584150334,2339,0.220729826875938,0.028117122812377805,2339,7.288447724391681,0.3351612223588968,2339,7.647340618172687,0.19269087555395908,2339,0.284316511933826,0.10275323487673756,2339,0.5232620466629528,0.16071452667773575,2339,0.016620349984219754,0.02649951187513693,2339,0.015571279449349619,0.012425432583574226,2339,1.8888078440750105,0.25286147845105733,2339,0.75806055704335,0.04593501309086341,2339,0.27787749007732016,0.042751899909021465,2339,0.09422801353200468,0.037724340418987076,2339
